"module","controller","action","http_method","route_attribute","is_api","mutating","antiforgery","permission_attributes","inherited_permission","in_body_authorization","action_attributes","uses_scopedtx","uses_notify","uses_businessevent","file"
"DevTools","DevSeedController","TrainingTest","GET","training-test","True","False","False","(none)","AllowAnonymous;CrossBuy.Models.DevOnly","False","HttpGet(""training-test"")","False","False","False","CrossBuy/Controllers/Api/DevSeedController.cs"
"DevTools","DevSeedController","PricingTestDiscount","GET","pricing-test-discount","True","False","False","(none)","AllowAnonymous;CrossBuy.Models.DevOnly","False","HttpGet(""pricing-test-discount"")","False","False","False","CrossBuy/Controllers/Api/DevSeedController.cs"
"DevTools","DevSeedController","CrmTestAutomation","GET","crm-test-automation","True","False","False","(none)","AllowAnonymous;CrossBuy.Models.DevOnly","False","HttpGet(""crm-test-automation"")","False","False","False","CrossBuy/Controllers/Api/DevSeedController.cs"
"DevTools","DevSeedController","CrmTestCustomFields","GET","crm-test-customfields","True","False","False","(none)","AllowAnonymous;CrossBuy.Models.DevOnly","False","HttpGet(""crm-test-customfields"")","False","False","False","CrossBuy/Controllers/Api/DevSeedController.cs"
"DevTools","DevSeedController","FxTestBankReval","GET","fx-test-bank-reval","True","False","False","(none)","AllowAnonymous;CrossBuy.Models.DevOnly","False","HttpGet(""fx-test-bank-reval"")","False","False","False","CrossBuy/Controllers/Api/DevSeedController.cs"
"DevTools","DevSeedController","SeedBrands","GET","seed-brands","True","False","False","(none)","AllowAnonymous;CrossBuy.Models.DevOnly","False","HttpGet(""seed-brands"")","False","False","False","CrossBuy/Controllers/Api/DevSeedController.cs"
"DevTools","DevSeedController","BrandTest","GET","brand-test","True","False","False","(none)","AllowAnonymous;CrossBuy.Models.DevOnly","False","HttpGet(""brand-test"")","False","False","False","CrossBuy/Controllers/Api/DevSeedController.cs"
"DevTools","DevSeedController","MaintTest","GET","maint-test","True","False","False","(none)","AllowAnonymous;CrossBuy.Models.DevOnly","False","HttpGet(""maint-test"")","False","False","False","CrossBuy/Controllers/Api/DevSeedController.cs"
"DevTools","DevSeedController","JeTestProject","GET","je-test-project","True","False","False","(none)","AllowAnonymous;CrossBuy.Models.DevOnly","False","HttpGet(""je-test-project"")","False","False","False","CrossBuy/Controllers/Api/DevSeedController.cs"
"DevTools","DevSeedController","ProjectTest","GET","project-test","True","False","False","(none)","AllowAnonymous;CrossBuy.Models.DevOnly","False","HttpGet(""project-test"")","False","False","False","CrossBuy/Controllers/Api/DevSeedController.cs"
"DevTools","DevSeedController","P0Test","GET","p0-test","True","False","False","(none)","AllowAnonymous;CrossBuy.Models.DevOnly","False","HttpGet(""p0-test"")","False","False","False","CrossBuy/Controllers/Api/DevSeedController.cs"
"DevTools","DevSeedController","P1Test","GET","p1-test","True","False","False","(none)","AllowAnonymous;CrossBuy.Models.DevOnly","False","HttpGet(""p1-test"")","False","False","False","CrossBuy/Controllers/Api/DevSeedController.cs"
"DevTools","DevSeedController","P2Test","GET","p2-test","True","False","False","(none)","AllowAnonymous;CrossBuy.Models.DevOnly","False","HttpGet(""p2-test"")","False","False","False","CrossBuy/Controllers/Api/DevSeedController.cs"
"DevTools","DevSeedController","P3Test","GET","p3-test","True","False","False","(none)","AllowAnonymous;CrossBuy.Models.DevOnly","False","HttpGet(""p3-test"")","False","False","False","CrossBuy/Controllers/Api/DevSeedController.cs"
"DevTools","DevSeedController","SeedBillingData","GET","seed-billing-data","True","False","False","(none)","AllowAnonymous;CrossBuy.Models.DevOnly","False","HttpGet(""seed-billing-data"")","False","False","False","CrossBuy/Controllers/Api/DevSeedController.cs"
"DevTools","DevSeedController","P4Test","GET","p4-test","True","False","False","(none)","AllowAnonymous;CrossBuy.Models.DevOnly","False","HttpGet(""p4-test"")","False","False","False","CrossBuy/Controllers/Api/DevSeedController.cs"
"DevTools","DevSeedController","P5aTest","GET","p5a-test","True","False","False","(none)","AllowAnonymous;CrossBuy.Models.DevOnly","False","HttpGet(""p5a-test"")","False","False","False","CrossBuy/Controllers/Api/DevSeedController.cs"
"DevTools","DevSeedController","P5bTest","GET","p5b-test","True","False","False","(none)","AllowAnonymous;CrossBuy.Models.DevOnly","False","HttpGet(""p5b-test"")","False","False","False","CrossBuy/Controllers/Api/DevSeedController.cs"
"DevTools","DevSeedController","P6aTest","GET","p6a-test","True","False","False","(none)","AllowAnonymous;CrossBuy.Models.DevOnly","False","HttpGet(""p6a-test"")","False","False","False","CrossBuy/Controllers/Api/DevSeedController.cs"
"DevTools","DevSeedController","P6bTest","GET","p6b-test","True","False","False","(none)","AllowAnonymous;CrossBuy.Models.DevOnly","False","HttpGet(""p6b-test"")","False","False","False","CrossBuy/Controllers/Api/DevSeedController.cs"
"DevTools","DevSeedController","P6cTest","GET","p6c-test","True","False","False","(none)","AllowAnonymous;CrossBuy.Models.DevOnly","False","HttpGet(""p6c-test"")","False","False","False","CrossBuy/Controllers/Api/DevSeedController.cs"
"DevTools","DevSeedController","P6c2Test","GET","p6c2-test","True","False","False","(none)","AllowAnonymous;CrossBuy.Models.DevOnly","False","HttpGet(""p6c2-test"")","False","False","False","CrossBuy/Controllers/Api/DevSeedController.cs"
"DevTools","DevSeedController","P6dTest","GET","p6d-test","True","False","False","(none)","AllowAnonymous;CrossBuy.Models.DevOnly","False","HttpGet(""p6d-test"")","False","False","False","CrossBuy/Controllers/Api/DevSeedController.cs"
"DevTools","DevSeedController","P6eTest","GET","p6e-test","True","False","False","(none)","AllowAnonymous;CrossBuy.Models.DevOnly","False","HttpGet(""p6e-test"")","False","False","False","CrossBuy/Controllers/Api/DevSeedController.cs"
"DevTools","DevSeedController","PrjDemoCost","GET","prj-demo-cost","True","False","False","(none)","AllowAnonymous;CrossBuy.Models.DevOnly","False","HttpGet(""prj-demo-cost"")","False","False","False","CrossBuy/Controllers/Api/DevSeedController.cs"
"DevTools","DevSeedController","R0Test","GET","r0-test","True","False","False","(none)","AllowAnonymous;CrossBuy.Models.DevOnly","False","HttpGet(""r0-test"")","False","False","False","CrossBuy/Controllers/Api/DevSeedController.cs"
"DevTools","DevSeedController","R1Test","GET","r1-test","True","False","False","(none)","AllowAnonymous;CrossBuy.Models.DevOnly","False","HttpGet(""r1-test"")","False","False","False","CrossBuy/Controllers/Api/DevSeedController.cs"
"DevTools","DevSeedController","R2Test","GET","r2-test","True","False","False","(none)","AllowAnonymous;CrossBuy.Models.DevOnly","False","HttpGet(""r2-test"")","False","False","False","CrossBuy/Controllers/Api/DevSeedController.cs"
"DevTools","DevSeedController","R3Test","GET","r3-test","True","False","False","(none)","AllowAnonymous;CrossBuy.Models.DevOnly","False","HttpGet(""r3-test"")","False","False","False","CrossBuy/Controllers/Api/DevSeedController.cs"
"DevTools","DevSeedController","RecruitDemo","GET","recruit-demo","True","False","False","(none)","AllowAnonymous;CrossBuy.Models.DevOnly","False","HttpGet(""recruit-demo"")","False","False","False","CrossBuy/Controllers/Api/DevSeedController.cs"
"DevTools","DevSeedController","CrmSeedPipeline","GET","crm-seed-pipeline","True","False","False","(none)","AllowAnonymous;CrossBuy.Models.DevOnly","False","HttpGet(""crm-seed-pipeline"")","False","False","False","CrossBuy/Controllers/Api/DevSeedController.cs"
"DevTools","DevSeedController","CrmTestO2c","GET","crm-test-o2c","True","False","False","(none)","AllowAnonymous;CrossBuy.Models.DevOnly","False","HttpGet(""crm-test-o2c"")","False","False","False","CrossBuy/Controllers/Api/DevSeedController.cs"
"DevTools","DevSeedController","CrmTestAccount","GET","crm-test-account","True","False","False","(none)","AllowAnonymous;CrossBuy.Models.DevOnly","False","HttpGet(""crm-test-account"")","False","False","False","CrossBuy/Controllers/Api/DevSeedController.cs"
"DevTools","DevSeedController","CrmTestTimeline","GET","crm-test-timeline","True","False","False","(none)","AllowAnonymous;CrossBuy.Models.DevOnly","False","HttpGet(""crm-test-timeline"")","False","False","False","CrossBuy/Controllers/Api/DevSeedController.cs"
"DevTools","DevSeedController","CrmTestMarketing","GET","crm-test-marketing","True","False","False","(none)","AllowAnonymous;CrossBuy.Models.DevOnly","False","HttpGet(""crm-test-marketing"")","False","False","False","CrossBuy/Controllers/Api/DevSeedController.cs"
"DevTools","DevSeedController","CrmTestTickets","GET","crm-test-tickets","True","False","False","(none)","AllowAnonymous;CrossBuy.Models.DevOnly","False","HttpGet(""crm-test-tickets"")","False","False","False","CrossBuy/Controllers/Api/DevSeedController.cs"
"DevTools","DevSeedController","CrmTestManagerScope","GET","crm-test-manager-scope","True","False","False","(none)","AllowAnonymous;CrossBuy.Models.DevOnly","False","HttpGet(""crm-test-manager-scope"")","False","False","False","CrossBuy/Controllers/Api/DevSeedController.cs"
"DevTools","DevSeedController","CrmTestScoring","GET","crm-test-scoring","True","False","False","(none)","AllowAnonymous;CrossBuy.Models.DevOnly","False","HttpGet(""crm-test-scoring"")","False","False","False","CrossBuy/Controllers/Api/DevSeedController.cs"
"DevTools","DevSeedController","ManufTestWo","GET","manuf-test-wo","True","False","False","(none)","AllowAnonymous;CrossBuy.Models.DevOnly","False","HttpGet(""manuf-test-wo"")","False","False","False","CrossBuy/Controllers/Api/DevSeedController.cs"
"DevTools","DevSeedController","MfgSaleChainTest","GET","mfg-sale-chain-test","True","False","False","(none)","AllowAnonymous;CrossBuy.Models.DevOnly","False","HttpGet(""mfg-sale-chain-test"")","False","False","False","CrossBuy/Controllers/Api/DevSeedController.cs"
"DevTools","DevSeedController","SplitItemsTest","GET","split-items-test","True","False","False","(none)","AllowAnonymous;CrossBuy.Models.DevOnly","False","HttpGet(""split-items-test"")","False","False","False","CrossBuy/Controllers/Api/DevSeedController.cs"
"DevTools","DevSeedController","Rc4Test","GET","rc4-test","True","False","False","(none)","AllowAnonymous;CrossBuy.Models.DevOnly","False","HttpGet(""rc4-test"")","False","False","False","CrossBuy/Controllers/Api/DevSeedController.cs"
"DevTools","DevSeedController","Rc6aTest","GET","rc6a-test","True","False","False","(none)","AllowAnonymous;CrossBuy.Models.DevOnly","False","HttpGet(""rc6a-test"")","False","False","False","CrossBuy/Controllers/Api/DevSeedController.cs"
"DevTools","DevSeedController","Rc6bTest","GET","rc6b-test","True","False","False","(none)","AllowAnonymous;CrossBuy.Models.DevOnly","False","HttpGet(""rc6b-test"")","False","False","False","CrossBuy/Controllers/Api/DevSeedController.cs"
"DevTools","DevSeedController","Rc6cTest","GET","rc6c-test","True","False","False","(none)","AllowAnonymous;CrossBuy.Models.DevOnly","False","HttpGet(""rc6c-test"")","False","False","False","CrossBuy/Controllers/Api/DevSeedController.cs"
"DevTools","DevSeedController","HmD34GuardRegression","GET","hm-d34-guard-regression","True","False","False","(none)","AllowAnonymous;CrossBuy.Models.DevOnly","False","HttpGet(""hm-d34-guard-regression"")","False","False","False","CrossBuy/Controllers/Api/DevSeedController.cs"
"DevTools","DevSeedController","Rc6c2Test","GET","rc6c2-test","True","False","False","(none)","AllowAnonymous;CrossBuy.Models.DevOnly","False","HttpGet(""rc6c2-test"")","False","False","False","CrossBuy/Controllers/Api/DevSeedController.cs"
"DevTools","DevSeedController","Bis1Test","GET","bis1-test","True","False","False","(none)","AllowAnonymous;CrossBuy.Models.DevOnly","False","HttpGet(""bis1-test"")","False","False","False","CrossBuy/Controllers/Api/DevSeedController.cs"
"DevTools","DevSeedController","BisRecipeTest","GET","bis-recipe-test","True","False","False","(none)","AllowAnonymous;CrossBuy.Models.DevOnly","False","HttpGet(""bis-recipe-test"")","False","False","False","CrossBuy/Controllers/Api/DevSeedController.cs"
"DevTools","DevSeedController","Bis3Test","GET","bis3-test","True","False","False","(none)","AllowAnonymous;CrossBuy.Models.DevOnly","False","HttpGet(""bis3-test"")","False","False","False","CrossBuy/Controllers/Api/DevSeedController.cs"
"DevTools","DevSeedController","Bis4Test","GET","bis4-test","True","False","False","(none)","AllowAnonymous;CrossBuy.Models.DevOnly","False","HttpGet(""bis4-test"")","False","False","False","CrossBuy/Controllers/Api/DevSeedController.cs"
"DevTools","DevSeedController","TipTest","GET","tip-test","True","False","False","(none)","AllowAnonymous;CrossBuy.Models.DevOnly","False","HttpGet(""tip-test"")","False","False","False","CrossBuy/Controllers/Api/DevSeedController.cs"
"DevTools","DevSeedController","PosSyncTest","GET","pos-sync-test","True","False","False","(none)","AllowAnonymous;CrossBuy.Models.DevOnly","False","HttpGet(""pos-sync-test"")","False","False","False","CrossBuy/Controllers/Api/DevSeedController.cs"
"DevTools","DevSeedController","Pos9eTest","GET","pos-9e-test","True","False","False","(none)","AllowAnonymous;CrossBuy.Models.DevOnly","False","HttpGet(""pos-9e-test"")","False","False","False","CrossBuy/Controllers/Api/DevSeedController.cs"
"DevTools","DevSeedController","Tm1Test","GET","tm1-test","True","False","False","(none)","AllowAnonymous;CrossBuy.Models.DevOnly","False","HttpGet(""tm1-test"")","False","False","False","CrossBuy/Controllers/Api/DevSeedController.cs"
"DevTools","DevSeedController","Tm2Test","GET","tm2-test","True","False","False","(none)","AllowAnonymous;CrossBuy.Models.DevOnly","False","HttpGet(""tm2-test"")","False","False","False","CrossBuy/Controllers/Api/DevSeedController.cs"
"DevTools","DevSeedController","Tm3Test","GET","tm3-test","True","False","False","(none)","AllowAnonymous;CrossBuy.Models.DevOnly","False","HttpGet(""tm3-test"")","False","False","False","CrossBuy/Controllers/Api/DevSeedController.cs"
"DevTools","DevSeedController","Tm4Test","GET","tm4-test","True","False","False","(none)","AllowAnonymous;CrossBuy.Models.DevOnly","False","HttpGet(""tm4-test"")","False","False","False","CrossBuy/Controllers/Api/DevSeedController.cs"
"DevTools","DevSeedController","Tm5Test","GET","tm5-test","True","False","False","(none)","AllowAnonymous;CrossBuy.Models.DevOnly","False","HttpGet(""tm5-test"")","False","False","False","CrossBuy/Controllers/Api/DevSeedController.cs"
"DevTools","DevSeedController","Tm6Test","GET","tm6-test","True","False","False","(none)","AllowAnonymous;CrossBuy.Models.DevOnly","False","HttpGet(""tm6-test"")","False","False","False","CrossBuy/Controllers/Api/DevSeedController.cs"
"DevTools","DevSeedController","Tm7Test","GET","tm7-test","True","False","False","(none)","AllowAnonymous;CrossBuy.Models.DevOnly","False","HttpGet(""tm7-test"")","False","False","False","CrossBuy/Controllers/Api/DevSeedController.cs"
"DevTools","DevSeedController","Tm8Test","GET","tm8-test","True","False","False","(none)","AllowAnonymous;CrossBuy.Models.DevOnly","False","HttpGet(""tm8-test"")","False","False","False","CrossBuy/Controllers/Api/DevSeedController.cs"
"DevTools","DevSeedController","Tm9aTest","GET","tm9a-test","True","False","False","(none)","AllowAnonymous;CrossBuy.Models.DevOnly","False","HttpGet(""tm9a-test"")","False","False","False","CrossBuy/Controllers/Api/DevSeedController.cs"
"DevTools","DevSeedController","Tm9bTest","GET","tm9b-test","True","False","False","(none)","AllowAnonymous;CrossBuy.Models.DevOnly","False","HttpGet(""tm9b-test"")","False","False","False","CrossBuy/Controllers/Api/DevSeedController.cs"
"DevTools","DevSeedController","Tm9cTest","GET","tm9c-test","True","False","False","(none)","AllowAnonymous;CrossBuy.Models.DevOnly","False","HttpGet(""tm9c-test"")","False","False","False","CrossBuy/Controllers/Api/DevSeedController.cs"
